X,Y,Z,Land,Sea,LandUse,ClRiver50m,CRiver100m
271987.5,3119242.5,159.3099976,1,0,Arid land,1,1
272087.5,3119242.5,185.6100006,1,0,Arid land,,
272187.5,3119242.5,214.6199951,1,0,Arid land,,
272287.5,3119242.5,213.4299927,1,0,Arid land,,
272387.5,3119242.5,196.7100067,1,0,Arid land,,
272487.5,3119242.5,180.0899963,1,0,Arid land,,
272587.5,3119242.5,204.1399994,1,0,Arid land,,
272687.5,3119242.5,196.0800018,1,0,Arid land,1,1
272787.5,3119242.5,187.9900055,1,0,Arid land,1,1
272887.5,3119242.5,202.4299927,1,0,Arid land,1,1
272987.5,3119242.5,221.0299988,1,0,Arid land,1,1
273087.5,3119242.5,251.0500031,1,0,Arid land,,
273187.5,3119242.5,277.3399963,1,0,Arid land,,
273287.5,3119242.5,294.4899902,1,0,Arid land,,
273387.5,3119242.5,321.4700012,1,0,Arid land,,
273487.5,3119242.5,385.8900146,1,0,Arid land,,
273587.5,3119242.5,400.7399902,1,0,Arid land,,
273687.5,3119242.5,421.730011,1,0,Arid land,,
273787.5,3119242.5,450,1,0,Arid land,,
273887.5,3119242.5,505.2099915,1,0,Arid land,,
273987.5,3119242.5,513.4699707,1,0,Arid land,,
274087.5,3119242.5,522.4349976,1,0,Arid land,,
274187.5,3119242.5,550.2999878,1,0,Arid land,,
274287.5,3119242.5,595.8699951,1,0,Arid land,,
274387.5,3119242.5,627.710022,1,0,Arid land,,
274487.5,3119242.5,665.2600098,1,0,Arid land,,
274587.5,3119242.5,706.1900024,1,0,Arid land,,
274687.5,3119242.5,719.4400024,1,0,Arid land,,
274787.5,3119242.5,747.210022,1,0,Arid land,,
269287.5,3119342.5,0,0,1,,,
269387.5,3119342.5,0,0,1,,,
269487.5,3119342.5,0,0,1,,,
269587.5,3119342.5,0,0,1,,,
269687.5,3119342.5,0,0,1,,,
269787.5,3119342.5,0,0,1,,,
269887.5,3119342.5,0,0,1,,,
269987.5,3119342.5,0,0,1,,,
270087.5,3119342.5,0,0,1,,,
270187.5,3119342.5,0,0,1,,,
270287.5,3119342.5,0,0,1,,,
270387.5,3119342.5,0,0,1,,,
270487.5,3119342.5,0,0,1,,,
270587.5,3119342.5,0,0,1,,,
270687.5,3119342.5,0,0,1,,,
270787.5,3119342.5,0,0,1,,,
270887.5,3119342.5,0,0,1,,,
270987.5,3119342.5,0.001,1,0,Arid land,1,1
271087.5,3119342.5,48.04999924,1,0,Arid land,1,1
271187.5,3119342.5,65.25,1,0,Arid land,1,1
271287.5,3119342.5,88.94000244,1,0,Arid land,1,1
271387.5,3119342.5,112.1399994,1,0,Arid land,1,1
271487.5,3119342.5,182.3999939,1,0,Arid land,1,1
271587.5,3119342.5,169.9499969,1,0,Arid land,1,1
271687.5,3119342.5,169.8999939,1,0,Arid land,,
271787.5,3119342.5,182.7299957,1,0,Arid land,1,1
271887.5,3119342.5,189.6900024,1,0,Arid land,,
271987.5,3119342.5,197.4600067,1,0,Arid land,1,1
272087.5,3119342.5,176.8399963,1,0,Arid land,,
272187.5,3119342.5,209.1100006,1,0,Arid land,,
272287.5,3119342.5,246.4299927,1,0,Arid land,,
272387.5,3119342.5,255.5500031,1,0,Arid land,,
272487.5,3119342.5,229.3800049,1,0,Arid land,,
272587.5,3119342.5,234.6600037,1,0,Arid land,,
272687.5,3119342.5,216.3399963,1,0,Arid land,1,1
272787.5,3119342.5,232.4499969,1,0,Arid land,,
272887.5,3119342.5,247.6799927,1,0,Arid land,,
272987.5,3119342.5,254.3000031,1,0,Arid land,1,1
273087.5,3119342.5,283.5700073,1,0,Arid land,1,1
273187.5,3119342.5,286.25,1,0,Arid land,,
273287.5,3119342.5,302.3599854,1,0,Arid land,,
273387.5,3119342.5,328.0400085,1,0,Arid land,,
273487.5,3119342.5,380.1900024,1,0,Arid land,,
273587.5,3119342.5,394.0400085,1,0,Arid land,,
273687.5,3119342.5,410.3099976,1,0,Arid land,,
273787.5,3119342.5,443.7200012,1,0,Arid land,,
273887.5,3119342.5,488.5299988,1,0,Arid land,,
273987.5,3119342.5,510.4500122,1,0,Arid land,,
274087.5,3119342.5,529.8400269,1,0,Arid land,,
274187.5,3119342.5,550.3900146,1,0,Arid land,,
274287.5,3119342.5,587.1400146,1,0,Arid land,,
274387.5,3119342.5,608.4099731,1,0,Arid land,,
274487.5,3119342.5,626.7600098,1,0,Arid land,,
274587.5,3119342.5,666.1900024,1,0,Arid land,,
274687.5,3119342.5,731.1300049,1,0,Arid land,,
274787.5,3119342.5,779.6799927,1,0,Arid land,,
269287.5,3119442.5,0,0,1,,,
269387.5,3119442.5,0,0,1,,,
269487.5,3119442.5,0,0,1,,,
269587.5,3119442.5,0,0,1,,,
269687.5,3119442.5,0,0,1,,,
269787.5,3119442.5,0,0,1,,,
269887.5,3119442.5,0,0,1,,,
269987.5,3119442.5,0,0,1,,,
270087.5,3119442.5,0,0,1,,,
270187.5,3119442.5,0,0,1,,,
270287.5,3119442.5,0,0,1,,,
270387.5,3119442.5,0,0,1,,,
270487.5,3119442.5,0,0,1,,,
270587.5,3119442.5,0,0,1,,,
270687.5,3119442.5,0,0,1,,,
270787.5,3119442.5,0,0,1,,,
270887.5,3119442.5,0,0,1,,,
270987.5,3119442.5,0.001,1,0,Arid land,,
271087.5,3119442.5,0.001,1,0,Arid land,,
271187.5,3119442.5,57.59999847,1,0,Arid land,,
271287.5,3119442.5,78.09999847,1,0,Arid land,,
271387.5,3119442.5,93.43000031,1,0,Arid land,,
271487.5,3119442.5,195.1089935,1,0,Arid land,,
271587.5,3119442.5,184.0800018,1,0,Arid land,1,1
271687.5,3119442.5,192.4199982,1,0,Arid land,,
271787.5,3119442.5,213.1300049,1,0,Arid land,,
271887.5,3119442.5,210.6000061,1,0,Arid land,1,1
271987.5,3119442.5,217.8500061,1,0,Arid land,1,1
272087.5,3119442.5,179.9799957,1,0,Arid land,,
272187.5,3119442.5,222.2299957,1,0,Arid land,,
272287.5,3119442.5,263.1300049,1,0,Arid land,,
272387.5,3119442.5,280.5899963,1,0,Arid land,,
272487.5,3119442.5,267.1199951,1,0,Arid land,,
272587.5,3119442.5,260.0499878,1,0,Arid land,,
272687.5,3119442.5,245.4100037,1,0,Arid land,1,1
272787.5,3119442.5,236.9499969,1,0,Arid land,,
272887.5,3119442.5,256.8599854,1,0,Arid land,,
272987.5,3119442.5,268.0599976,1,0,Arid land,1,1
273087.5,3119442.5,286.9700012,1,0,Arid land,,
273187.5,3119442.5,329.5100098,1,0,Arid land,1,1
273287.5,3119442.5,335.7900085,1,0,Arid land,1,1
273387.5,3119442.5,332.3900146,1,0,Arid land,,
273487.5,3119442.5,366.230011,1,0,Arid land,,
273587.5,3119442.5,393.9100037,1,0,Arid land,,
273687.5,3119442.5,418.9400024,1,0,Arid land,,
273787.5,3119442.5,448.5599976,1,0,Arid land,,
273887.5,3119442.5,497.2900085,1,0,Arid land,,
273987.5,3119442.5,524.539978,1,0,Arid land,,
274087.5,3119442.5,536.0999756,1,0,Arid land,,
274187.5,3119442.5,550.5599976,1,0,Arid land,,
274287.5,3119442.5,589.1900024,1,0,Arid land,,
274387.5,3119442.5,598.1199951,1,0,Arid land,,
274487.5,3119442.5,617.6199951,1,0,Arid land,,
274587.5,3119442.5,642.7800293,1,0,Arid land,,
274687.5,3119442.5,725.8499756,1,0,Arid land,,
274787.5,3119442.5,778.3699951,1,0,Arid land,,
269287.5,3119542.5,0,0,1,,,
269387.5,3119542.5,0,0,1,,,
269487.5,3119542.5,0,0,1,,,
269587.5,3119542.5,0,0,1,,,
269687.5,3119542.5,0,0,1,,,
269787.5,3119542.5,0,0,1,,,
269887.5,3119542.5,0,0,1,,,
269987.5,3119542.5,0,0,1,,,
270087.5,3119542.5,0,0,1,,,
270187.5,3119542.5,0,0,1,,,
270287.5,3119542.5,0,0,1,,,
270387.5,3119542.5,0,0,1,,,
270487.5,3119542.5,0,0,1,,,
270587.5,3119542.5,0,0,1,,,
270687.5,3119542.5,0,0,1,,,
270787.5,3119542.5,0,0,1,,,
270887.5,3119542.5,0,0,1,,,
270987.5,3119542.5,0.001,0,1,,,
271087.5,3119542.5,0.001,1,0,Arid land,,
271187.5,3119542.5,18.20000076,1,0,Arid land,,
271287.5,3119542.5,70.90000153,1,0,Arid land,,
271387.5,3119542.5,111.5400009,1,0,Arid land,,
271487.5,3119542.5,190.7799988,1,0,Arid land,,
271587.5,3119542.5,196.5899963,1,0,Arid land,1,1
271687.5,3119542.5,201.4499969,1,0,Arid land,,
271787.5,3119542.5,232.6199951,1,0,Arid land,,
271887.5,3119542.5,223.1600037,1,0,Arid land,1,1
271987.5,3119542.5,240.9299927,1,0,Arid land,,
272087.5,3119542.5,199.6399994,1,0,Arid land,1,1
272187.5,3119542.5,203.8699951,1,0,Arid land,,
272287.5,3119542.5,301.2890015,1,0,Arid land,,
272387.5,3119542.5,322.3599854,1,0,Arid land,,
272487.5,3119542.5,313.1099854,1,0,Arid land,,
272587.5,3119542.5,305.8200073,1,0,Arid land,,
272687.5,3119542.5,254.5299988,1,0,Arid land,1,1
272787.5,3119542.5,241.0500031,1,0,Arid land,1,1
272887.5,3119542.5,264.1000061,1,0,Arid land,,
272987.5,3119542.5,279.9299927,1,0,Arid land,,
273087.5,3119542.5,278.1600037,1,0,Arid land,1,1
273187.5,3119542.5,322.7799988,1,0,Arid land,,
273287.5,3119542.5,352.1000061,1,0,Arid land,,
273387.5,3119542.5,370.8999939,1,0,Arid land,1,1
273487.5,3119542.5,359.480011,1,0,Arid land,1,1
273587.5,3119542.5,372.1499939,1,0,Arid land,1,1
273687.5,3119542.5,403.7890015,1,0,Arid land,1,1
273787.5,3119542.5,434.9200134,1,0,Arid land,1,1
273887.5,3119542.5,480.1400146,1,0,Arid land,1,1
273987.5,3119542.5,512.0700073,1,0,Arid land,1,1
274087.5,3119542.5,538.960022,1,0,Arid land,1,1
274187.5,3119542.5,555.4899902,1,0,Arid land,,
274287.5,3119542.5,582.0599976,1,0,Arid land,,
274387.5,3119542.5,597.5189819,1,0,Arid land,,
274487.5,3119542.5,625.1500244,1,0,Arid land,,
274587.5,3119542.5,644.5100098,1,0,Arid land,,
274687.5,3119542.5,722.4199829,1,0,Arid land,,
274787.5,3119542.5,772.0700073,1,0,Arid land,,
269287.5,3119642.5,0,0,1,,,
269387.5,3119642.5,0,0,1,,,
269487.5,3119642.5,0,0,1,,,
269587.5,3119642.5,0,0,1,,,
269687.5,3119642.5,0,0,1,,,
269787.5,3119642.5,0,0,1,,,
269887.5,3119642.5,0,0,1,,,
269987.5,3119642.5,0,0,1,,,
270087.5,3119642.5,0,0,1,,,
270187.5,3119642.5,0,0,1,,,
270287.5,3119642.5,0,0,1,,,
270387.5,3119642.5,0,0,1,,,
270487.5,3119642.5,0,0,1,,,
270587.5,3119642.5,0,0,1,,,
270687.5,3119642.5,0,0,1,,,
270787.5,3119642.5,0,0,1,,,
270887.5,3119642.5,0,0,1,,,
270987.5,3119642.5,0,0,1,,,
271087.5,3119642.5,0.001,1,0,Arid land,,
271187.5,3119642.5,43,1,0,Arid land,,
271287.5,3119642.5,82.12999725,1,0,Arid land,,
271387.5,3119642.5,103.1399994,1,0,Arid land,,
271487.5,3119642.5,146.1900024,1,0,Arid land,,
271587.5,3119642.5,196.3399963,1,0,Arid land,1,1
271687.5,3119642.5,200.9299927,1,0,Arid land,,
271787.5,3119642.5,236.6199951,1,0,Arid land,,
271887.5,3119642.5,239.8099976,1,0,Arid land,,
271987.5,3119642.5,255.6799927,1,0,Arid land,,
272087.5,3119642.5,237.6699982,1,0,Arid land,1,1
272187.5,3119642.5,209.6499939,1,0,Arid land,1,1
272287.5,3119642.5,272.8800049,1,0,Arid land,,
272387.5,3119642.5,299.1900024,1,0,Arid land,,
272487.5,3119642.5,314.9200134,1,0,Arid land,,
272587.5,3119642.5,344.8599854,1,0,Arid land,,
272687.5,3119642.5,307.6300049,1,0,Arid land,,
272787.5,3119642.5,278.6400146,1,0,Arid land,1,1
272887.5,3119642.5,264,1,0,Arid land,,
272987.5,3119642.5,286.3699951,1,0,Arid land,,
273087.5,3119642.5,294.5400085,1,0,Arid land,1,1
273187.5,3119642.5,322.6600037,1,0,Arid land,,
273287.5,3119642.5,372.3999939,1,0,Arid land,,
273387.5,3119642.5,389.1799927,1,0,Arid land,,
273487.5,3119642.5,416.7200012,1,0,Arid land,,
273587.5,3119642.5,425.9500122,1,0,Arid land,,
273687.5,3119642.5,436.1099854,1,0,Arid land,1,1
273787.5,3119642.5,455.2600098,1,0,Arid land,,
273887.5,3119642.5,496.6600037,1,0,Arid land,,
273987.5,3119642.5,533.7800293,1,0,Arid land,,
274087.5,3119642.5,552.5599976,1,0,Arid land,,
274187.5,3119642.5,567.2000122,1,0,Arid land,,
274287.5,3119642.5,617.1799927,1,0,Arid land,,
274387.5,3119642.5,645.0900269,1,0,Arid land,,
274487.5,3119642.5,647.2800293,1,0,Arid land,,
274587.5,3119642.5,667.039978,1,0,Arid land,,
274687.5,3119642.5,731.4699707,1,0,Arid land,,
274787.5,3119642.5,775,1,0,Arid land,,
269287.5,3119742.5,0,0,1,,,
269387.5,3119742.5,0,0,1,,,
269487.5,3119742.5,0,0,1,,,
269587.5,3119742.5,0,0,1,,,
269687.5,3119742.5,0,0,1,,,
269787.5,3119742.5,0,0,1,,,
269887.5,3119742.5,0,0,1,,,
269987.5,3119742.5,0,0,1,,,
270087.5,3119742.5,0,0,1,,,
270187.5,3119742.5,0,0,1,,,
270287.5,3119742.5,0,0,1,,,
270387.5,3119742.5,0,0,1,,,
270487.5,3119742.5,0,0,1,,,
270587.5,3119742.5,0,0,1,,,
270687.5,3119742.5,0,0,1,,,
270787.5,3119742.5,0,0,1,,,
270887.5,3119742.5,0,0,1,,,
270987.5,3119742.5,0,0,1,,,
271087.5,3119742.5,0,0,1,,,
271187.5,3119742.5,0,1,0,Arid land,,
271287.5,3119742.5,0,1,0,Arid land,,
271387.5,3119742.5,0,1,0,Arid land,,
271487.5,3119742.5,138.6999969,1,0,Arid land,,
271587.5,3119742.5,177.8000031,1,0,Arid land,1,1
271687.5,3119742.5,212.8200073,1,0,Arid land,1,1
271787.5,3119742.5,215.6600037,1,0,Arid land,,
271887.5,3119742.5,278.2099915,1,0,Arid land,,
271987.5,3119742.5,318.519989,1,0,Arid land,,
272087.5,3119742.5,281.1499939,1,0,Arid land,,
272187.5,3119742.5,268.0100098,1,0,Arid land,1,1
272287.5,3119742.5,258.6000061,1,0,Arid land,,
272387.5,3119742.5,285.3800049,1,0,Arid land,,
272487.5,3119742.5,293.1600037,1,0,Arid land,,
272587.5,3119742.5,293.4700012,1,0,Arid land,,
272687.5,3119742.5,355.3500061,1,0,Arid land,,
272787.5,3119742.5,306.5700073,1,0,Arid land,,
272887.5,3119742.5,265.5499878,1,0,Arid land,1,1
272987.5,3119742.5,279.769989,1,0,Arid land,,
273087.5,3119742.5,315.6400146,1,0,Arid land,,
273187.5,3119742.5,324.4500122,1,0,Arid land,,
273287.5,3119742.5,340.348999,1,0,Arid land,,
273387.5,3119742.5,353.4200134,1,0,Arid land,,
273487.5,3119742.5,381.9700012,1,0,Arid land,,
273587.5,3119742.5,408.6900024,1,0,Arid land,,
273687.5,3119742.5,425.9700012,1,0,Arid land,,
273787.5,3119742.5,447.9299927,1,0,Arid land,,
273887.5,3119742.5,494.7900085,1,0,Arid land,,
273987.5,3119742.5,521.0700073,1,0,Arid land,,
274087.5,3119742.5,549.7199707,1,0,Arid land,,
274187.5,3119742.5,565.5,1,0,Arid land,,
274287.5,3119742.5,623.710022,1,0,Arid land,,
274387.5,3119742.5,641.210022,1,0,Arid land,,
274487.5,3119742.5,658.9299927,1,0,Arid land,,
274587.5,3119742.5,683.3400269,1,0,Arid land,,
274687.5,3119742.5,739.5700073,1,0,Arid land,,
274787.5,3119742.5,779.3200073,1,0,Arid land,,
269287.5,3119842.5,0,0,1,,,
269387.5,3119842.5,0,0,1,,,
269487.5,3119842.5,0,0,1,,,
269587.5,3119842.5,0,0,1,,,
269687.5,3119842.5,0,0,1,,,
269787.5,3119842.5,0,0,1,,,
269887.5,3119842.5,0,0,1,,,
269987.5,3119842.5,0,0,1,,,
270087.5,3119842.5,0,0,1,,,
270187.5,3119842.5,0,0,1,,,
270287.5,3119842.5,0,0,1,,,
270387.5,3119842.5,0,0,1,,,
270487.5,3119842.5,0,0,1,,,
270587.5,3119842.5,0,0,1,,,
270687.5,3119842.5,0,0,1,,,
270787.5,3119842.5,0,0,1,,,
270887.5,3119842.5,0,0,1,,,
270987.5,3119842.5,0,0,1,,,
271087.5,3119842.5,0,0,1,,,
271187.5,3119842.5,0,0,1,,,
271287.5,3119842.5,0,1,0,Arid land,,
271387.5,3119842.5,0,1,0,Arid land,,
271487.5,3119842.5,96.75,1,0,Arid land,,
271587.5,3119842.5,136.0299988,1,0,Arid land,,
271687.5,3119842.5,182.4799957,1,0,Arid land,1,1
271787.5,3119842.5,220.6999969,1,0,Arid land,1,1
271887.5,3119842.5,274.8299866,1,0,Arid land,,
271987.5,3119842.5,301.1199951,1,0,Arid land,,
272087.5,3119842.5,320.5,1,0,Arid land,,
272187.5,3119842.5,302.6600037,1,0,Arid land,,
272287.5,3119842.5,262.4899902,1,0,Arid land,1,1
272387.5,3119842.5,274.9100037,1,0,Arid land,,
272487.5,3119842.5,320.75,1,0,Arid land,,
272587.5,3119842.5,337.0299988,1,0,Arid land,,
272687.5,3119842.5,362.5100098,1,0,Arid land,,
272787.5,3119842.5,314.25,1,0,Arid land,1,1
272887.5,3119842.5,301.6799927,1,0,Arid land,1,1
272987.5,3119842.5,295.1900024,1,0,Arid land,1,1
273087.5,3119842.5,320.3900146,1,0,Arid land,1,1
273187.5,3119842.5,326.9299927,1,0,Arid land,1,1
273287.5,3119842.5,337.519989,1,0,Arid land,,
273387.5,3119842.5,361.5499878,1,0,Arid land,,
273487.5,3119842.5,397.4599915,1,0,Arid land,,
273587.5,3119842.5,413.4599915,1,0,Arid land,,
273687.5,3119842.5,440.9700012,1,0,Arid land,,
273787.5,3119842.5,465.019989,1,0,Arid land,,
273887.5,3119842.5,503.1700134,1,0,Arid land,,
273987.5,3119842.5,533.309021,1,0,Arid land,,
274087.5,3119842.5,560.3599854,1,0,Arid land,,
274187.5,3119842.5,583.789978,1,0,Arid land,,
274287.5,3119842.5,623.4899902,1,0,Arid land,,
274387.5,3119842.5,632.1400146,1,0,Arid land,,
274487.5,3119842.5,646.539978,1,0,Arid land,,
274587.5,3119842.5,670,1,0,Arid land,,
274687.5,3119842.5,731.9400024,1,0,Arid land,,
274787.5,3119842.5,764.7299805,1,0,Arid land,,
269287.5,3119942.5,0,0,1,,,
269387.5,3119942.5,0,0,1,,,
269487.5,3119942.5,0,0,1,,,
269587.5,3119942.5,0,0,1,,,
269687.5,3119942.5,0,0,1,,,
269787.5,3119942.5,0,0,1,,,
269887.5,3119942.5,0,0,1,,,
269987.5,3119942.5,0,0,1,,,
270087.5,3119942.5,0,0,1,,,
270187.5,3119942.5,0,0,1,,,
270287.5,3119942.5,0,0,1,,,
270387.5,3119942.5,0,0,1,,,
270487.5,3119942.5,0,0,1,,,
270587.5,3119942.5,0,0,1,,,
270687.5,3119942.5,0,0,1,,,
270787.5,3119942.5,0,0,1,,,
270887.5,3119942.5,0,0,1,,,
270987.5,3119942.5,0,0,1,,,
271087.5,3119942.5,0,0,1,,,
271187.5,3119942.5,0,0,1,,,
271287.5,3119942.5,0,0,1,,,
271387.5,3119942.5,0,1,0,Arid land,,
271487.5,3119942.5,92.11499786,1,0,Arid land,,
271587.5,3119942.5,143.3699951,1,0,Arid land,,
271687.5,3119942.5,181.4799957,1,0,Arid land,,
271787.5,3119942.5,219,1,0,Arid land,,
271887.5,3119942.5,237.2799988,1,0,Arid land,,
271987.5,3119942.5,245.9700012,1,0,Arid land,,
272087.5,3119942.5,289.3099976,1,0,Arid land,,
272187.5,3119942.5,318.2399902,1,0,Arid land,,
272287.5,3119942.5,296.1300049,1,0,Arid land,,
272387.5,3119942.5,293.0599976,1,0,Arid land,1,1
272487.5,3119942.5,303.9599915,1,0,Arid land,,
272587.5,3119942.5,344.8500061,1,0,Arid land,,
272687.5,3119942.5,348.1499939,1,0,Arid land,,
272787.5,3119942.5,305.8399963,1,0,Arid land,1,1
272887.5,3119942.5,321.9500122,1,0,Arid land,,
272987.5,3119942.5,334.8099976,1,0,Arid land,1,1
273087.5,3119942.5,328.2799988,1,0,Arid land,,
273187.5,3119942.5,339.1199951,1,0,Arid land,,
273287.5,3119942.5,356.7999878,1,0,Arid land,1,1
273387.5,3119942.5,361.3500061,1,0,Arid land,1,1
273487.5,3119942.5,392.8999939,1,0,Arid land,1,1
273587.5,3119942.5,428.8099976,1,0,Arid land,,
273687.5,3119942.5,448.881012,1,0,Arid land,,
273787.5,3119942.5,465.8900146,1,0,Arid land,,
273887.5,3119942.5,511.7600098,1,0,Arid land,,
273987.5,3119942.5,539.039978,1,0,Arid land,,
274087.5,3119942.5,561.3300171,1,0,Arid land,,
274187.5,3119942.5,583.9299927,1,0,Arid land,,
274287.5,3119942.5,617.2399902,1,0,Arid land,,
274387.5,3119942.5,641.0800171,1,0,Arid land,,
274487.5,3119942.5,651.9199829,1,0,Arid land,,
274587.5,3119942.5,670.1500244,1,0,Arid land,,
274687.5,3119942.5,720.2299805,1,0,Arid land,,
274787.5,3119942.5,765.5599976,1,0,Arid land,,
